,created_at,full_text,sentiment_score
0,2020-12-10 06:59:54+00:00,I m ready see breakdown january people start notice pandemic be not yet,0.2
1,2020-12-10 06:59:54+00:00,really sorry bottom heart price pay death day unacceptablegerma,-0.5
2,2020-12-10 06:59:55+00:00,come congress know responsibility pull back curtain american people expose corr,0.0
3,2020-12-10 06:59:55+00:00,work glove mask heavy waterproofed gowned trifocale amp face shield hour day large part bec,0.007142857142857131
4,2020-12-10 06:59:55+00:00,look away,0.0
5,2020-12-10 06:59:55+00:00,americans die covid today new record instead save thousand live gop states amp pres,0.13636363636363635
6,2020-12-10 06:59:55+00:00,need lockdown curfew,0.0
7,2020-12-10 06:59:55+00:00,americans die covid today die five deadly day us history happen week,-0.2
8,2020-12-10 06:59:55+00:00,heb run state texas well governor smh,0.0
9,2020-12-10 06:59:55+00:00,south korean study raise concern six foot social distance may far enough keep people safe coron,0.15833333333333333
10,2020-12-10 06:59:55+00:00,happen madagascar number new case weekoverweek quadruple yet government refuse participate global covax alliance vaccine access follow feed madagascar,0.06818181818181818
11,2020-12-10 06:59:55+00:00,bid farewell today lt gen muhammad afzal chairman ndma contribution ndma command covid crisis,0.0
12,2020-12-10 06:59:55+00:00,wtf dare ticket street sweeping ur stay home order you re trash,-0.5
13,2020-12-10 06:59:55+00:00,scale pandemic heartbreakingover casesmore death single daythe economic,0.0642857142857143
14,2020-12-10 06:59:55+00:00,we ve watch bbc wales evening news programme difference report scotland absolutely st,0.2
15,2020-12-10 06:59:55+00:00,reopen school debate lead white people claim behalf black brown people keep say n,-0.08333333333333333
16,2020-12-10 06:59:55+00:00,dear prime minister vaccine develop german company produce belgium research w,0.0
17,2020-12-10 06:59:55+00:00,hcq protocol magical useful safe moment,0.43333333333333335
18,2020-12-10 06:59:55+00:00,professor paul hunter case end lockdown start londonthen poi,0.0
19,2020-12-10 06:59:56+00:00,guy please stay home man make virus kill people,0.0
20,2020-12-10 06:59:56+00:00,quick read quickly dismiss call rapidteste longtermcare amp,0.3333333333333333
21,2020-12-10 06:59:56+00:00,join city hall late update,-0.3
22,2020-12-10 06:59:56+00:00,put perspective would increase case we ve far bc million total casesan increase murica depravedindifference,0.05
23,2020-12-10 06:59:56+00:00,also still have not forget loud pack ignorant bitch say cause coronaviru,0.1
24,2020-12-10 06:59:56+00:00,that s basis guy sell devil trading soul judged also deny wealth arraign feel hand fund coffer corrupt idiot mustgo,-0.65
25,2020-12-10 06:59:56+00:00,way suppress real count case public domain show real face,0.13333333333333333
26,2020-12-10 06:59:56+00:00,still true get bad,-0.17499999999999993
27,2020-12-10 06:59:56+00:00,call privilege dismiss wear mask get covid get good med,0.7
28,2020-12-10 06:59:57+00:00,might got to take covid vaccine one cause something nigga get to watch theater,0.0
29,2020-12-10 06:59:57+00:00,please tell careful coronaviru around living area look great picture,0.35000000000000003
30,2020-12-10 06:59:57+00:00,statistic indicate triage icu admission begin,0.0
